Popup;Enlarge;Panel
12.29531;11.91341;13.81424
12.2807;11.89749;13.81183
12.26653;11.88283;13.81082
12.2528;11.87084;13.81082
12.2528;11.85816;13.80746
12.22519;11.8455;13.80668
12.21157;11.83265;13.80607
12.21157;11.81972;13.8053
12.16804;11.80622;13.80433
12.15166;11.79326;13.80322
12.15166;11.74949;13.8023
12.13491;11.74949;13.80183
12.11912;11.74949;13.79941
12.08208;11.72266;13.79941
12.08208;11.72266;13.79849
12.04243;11.70563;13.79779
12.04243;11.70383;13.79728
12002;11.69962;13.79745
12002;11.69962;13.79719
11.9615;11.69625;13.79634
11.94114;11.69625;13.79583
11.94114;11.69587;13.79522
11.90378;11.69029;13.79363
11.88676;11.69029;13.79208
11.88676;11.68813;13.79208
11.84167;11.68813;13.79075
11.84167;11.68866;13.78896
11.8306;11.67709;13.78651
11.82045;11.67709;13.7814
11.81192;11.67118;13.7814
11.80827;11.6652;13.77776
11.80162;11.65843;13.7745
11.79547;11.65232;13.76731
11.78635;11.64691;13.76305
11.78064;11.64117;13.7589
11.77455;11.63554;13.75472
11.76918;11.62833;13.75074
11.75584;11.62227;13.74639
11.74919;11.61492;13.74206
11.74919;11.60749;13.73795
11.7429;11.60056;13.7337
11.7376;11.5927;13.73024
11.72665;11.58442;13.72722
11.72665;11.57585;13.72379
11.72167;11.56677;13.71965
11.7165;11.55766;13.71089
11.71185;11.54774;13.71089
11.70916;11.53582;13.70625
11.70482;11.52366;13.70127
11.70482;11.51345;13.69602
11.70199;11.48727;13.6901
11.69905;11.47513;13.67628
11.69561;11.47513;13.66894
11.69561;11461;13.66894
11.69607;11.4334;13.66031
11.69607;11.4334;13.65235
11.69745;11.40797;13.6256
11.69839;11.40797;13.6256
11.69896;11.39544;13.61494
11.69988;11.38472;13.60344
11.7001;11.3747;13.59078
11.70026;11.36604;13.57645
11.70033;11.3501;13.56075
11.70045;11.3501;13.54316
11.70047;11.34378;13.52391
11.69911;11.33646;13.50321
11.69751;11.32965;13.48069
11.69751;11.32475;13.45727
11.6955;11.31537;13.40781
11.69333;11.31415;13.40781
11.69124;11.31415;13.38279
11.68674;11.30494;13.35866
11.68674;11.30494;13.33474
11.68354;11.28812;13.31029
11.6798;11.28812;13.28581
11.67567;11.28342;13.26149
11.66948;11.27875;13.23822
11.65895;11.27418;13.21435
11.65895;11269;13.19096
11.65298;11.26094;13.1701
11.64774;11.2513;13.13346
11.64222;11.24223;13.13346
11.63631;11.23086;13.11707
11.62053;11.21796;13.10087
