Popup;Enlarge;Panel
13.48405;12.62571;13.85868
13.48359;12.59135;13.86363
13.48417;12.57979;13.86737
13.4839;12.56742;13.87091
13.48356;12.54224;13.87397
13.48356;12.54224;13.87699
13.48358;12.52896;13.87925
13.48354;12.51658;13.88046
13.48394;12.50447;13.88161
13.48394;12.49197;13.88285
13.48454;12.47843;13.88559
13.48695;12.46437;13.88559
13.48695;12.44952;13.88697
13.48773;12.4354;13.88818
13.48852;12.42147;13.8899
13.48916;12.40814;13.8917
13.48984;12.39549;13.8967
13.49005;12.37307;13.8967
13.49065;12.37307;13899
13.49185;12.36267;13.90063
13.49273;12.35333;13.90204
13.49354;12.34477;13.90464
13.49447;12.33622;13.90464
13.49447;12.30374;13.90785
13.49468;12.30374;13.9097
13.49482;12.29425;13.9104
13.49501;12.2846;13.9104
13.49535;12.27571;13.91036
13.49624;12.25891;13.90972
13.49665;12.25891;13.90972
13.49703;12.24944;13.90966
13.49732;12.24082;13.90824
13.49757;12.23161;13.9053
13.49768;12.22211;13.90095
13.49759;12.21276;13.89624
13.49743;12.20388;13.89126
13.49754;12.19469;13.88647
13.49766;12.18567;13.88111
13.49808;12.17563;13.87648
13.49892;12.16557;13.87223
13.50084;12.15513;13.86763
13.50174;12.14498;13.86276
13.50174;12.13293;13.85772
13.5026;12.12303;13.85205
13.50343;12.11345;13.84615
13.50458;12.10259;13.84153
13.50458;12.09084;13.82674
13.5053;12.07806;13.82674
13.50568;12.06596;13.82289
13.50634;12.05338;13.81813
13.50741;12.03585;13.81351
13.50741;12.00004;13.80878
13.50758;12.00004;13.80453
13.50679;11.98791;13.79713
13.5061;11.97772;13.79204
13.50525;11.96774;13.78683
13.51103;11.95733;13.78047
13.51032;11.94777;13.7691
13.50965;11.93901;13.7691
13.51298;11.92955;13.76205
13.51196;11.92158;13.75594
13.51078;11.91025;13.75028
13.50774;11.90199;13.74008
13.50774;11.89308;13.73546
13.50476;11.8837;13.72995
13.5009;11.87542;13.72995
13.49636;11.86586;13.72473
13.48769;11.85797;13.71898
13.48138;11.84905;13.71283
13.47478;11.84069;13.69643
13.46882;11.83254;13.69643
13.46171;11.8278;13.68795
13.45449;11.81862;13.6683
13.43998;11.80961;13.6683
13.43998;11.80467;13.64488
13.43159;11.79695;13.64488
13.42314;11.7891;13.63293
13.41425;11.78288;13.61995
13.40582;11.77331;13.60648
13.38928;11.76421;13.59264
13.38928;11.75332;13.56783
13.38104;11.71824;13.55594
13.37251;11.70641;13.55594
13.36461;11.69479;13.54433
13.35738;11.68338;13.53441
13.33768;11.68338;13.52426
13.33768;11.67277;13.50111
13.33001;11.66406;13.50111
13.3245;11.65454;13.49553
13.31943;11.6343;13.49142
13.30406;11.6343;13.48783
13.30406;11.61439;13.48332
13.29915;11.61439;13.48024
13.29476;11.60729;13.47735
13.29049;11.59643;13.4721
13.28723;11.58537;13.4687
13.2848;11.57721;13.46522
13.28269;11.55956;13.45948
13.28084;11.55956;13.45473
13.27914;11.55052;13.44927
13.27723;11.54451;13.44001
13.27727;11.53893;13.4336
13.27779;11.53512;13.42716
13.27779;11.52035;13.41265
13.27818;11.52035;13.40696
