Popup;Enlarge;Panel
11.59144;11.25541;12.28738
11.58641;11.25541;12.27727
11.57629;11.2454;12.27727
11.57629;11.23392;12265
11.57225;11.22479;12.2404
11.56855;11.20605;12.2404
11.5648;11.20605;12.21118
11.56155;11.19822;12.19871
11.55883;11.18989;12.19871
11.55362;11.18248;12.18224
11.55362;11.18035;12.14722
11.55101;11.17399;12.13066
11.54914;11.15513;12.13066
11.54735;11.15513;12.11469
11.54574;11.14738;12.09909
11.54429;11.13824;12.08621
11.54302;11.12014;12.07465
11.54283;11.12014;12.06222
11.54127;11.11024;12.0388
11.53956;11.10374;12.03179
11.53716;11.09465;12.03179
11.53133;11.0889;12.02388
11.53133;11.05823;12.01429
11.53133;11.05823;12.01429
11.52913;11.0502;12.01443
11.52667;11.04062;12.01044
11.52097;11.03113;12.00684
11.52097;11.01143;12.00349
11.51846;11.01143;12.00238
11.51534;11.00133;11.99529
11.51308;10.9916;11.99529
11.50898;10.98098;11.98122
11.50742;10.97066;11.97378
11.50742;10.95096;11.9716
11.50598;10.94037;11.95993
11.50427;10.94037;11.95993
11.50303;10.92996;11.95016
11.50175;10.91903;11.94263
11.49814;10.90726;11.93518
11.49727;10.87128;11.9249
11.49616;10.87128;11.91661
11.49474;10.86237;11.90801
11.49474;10.85294;11.8972
11.49365;10.8448;11.88814
11.49365;10.83739;11.87869
11.49385;10.83034;11.86857
11.4937;10.82407;11.85921
11.49341;10.81729;11.84957
11.49157;10.81158;11.83891
11.49163;10.81158;11.82767
11.49176;10.79394;11.81565
11.49157;10.77547;11.80297
11.4916;10.76946;11.76037
11.49173;10.76946;11.76037
11.49193;10.76349;11.74549
11.49253;10.75247;11.73245
11.49293;10.75247;11.7091
11.49293;10.7475;11.7091
11.49318;10.73503;11.70361
11.4941;10.72958;11.69505
11.49436;10.72042;11.68736
11.49436;10.70163;11.68179
11.49509;10.70163;11.67223
11.49533;10.69402;11.66752
11.49568;10.68828;11.66752
11.4964;10.68244;11.66515
11.49696;10.66938;11.65991
11.49696;10.66938;11.6566
11.49746;10.66303;11.64149
11.49788;10.65505;11.64149
11.49788;10.65035;11.63694
11.49824;10.64644;11.63181
11.49841;10.6351;11.62736
11.49888;10.6351;11.62339
11.49922;10.63296;11.61903
11.49957;10.63208;11.61488
11.49909;10.63214;11.61151
11.49852;10.6318;11.60703
11.49861;10.6318;11.6038
11.49866;10.63424;11.60108
11.49866;10.63579;11.59847
11.49925;10.63622;11.59589
11.49945;10.63807;11.59589
11.49953;10.6385;11.58828
11.49986;10.63875;11.58469
11.50012;10.64099;11.58056
11.50027;10.64253;11.56937
11.49998;10.64368;11.56937
11.50039;10.64432;11.56645
11.50075;10.64811;11.5633
11.50055;10.64811;11.56092
11.50069;10.64945;11.55858
11.50108;10.65177;11.55579
11.5011;10.6536;11.55328
11.50035;10.65507;11.55064
11.5011;10.65656;11.54765
11.50169;10.65867;11.54162
11.50169;10.66052;11.53413
11.50216;10.66203;11.53413
11.50196;10.66341;11.52612
11.50202;10.66942;11.52178
11.50119;10.67112;11.51804
11.50103;10.67112;11.5133
11.50092;10.67432;11.49888
11.49902;10.67432;11.49498
11.49827;10.67578;11.49125
11.49591;10.67737;11.48815
11.49591;10.67875;11.48037
11.49478;10.68005;11.48037
11.49337;10.68143;11.47627
11.49123;10.68437;11.47237
11.48307;10.68437;11.46875
11.48307;10.68499;11.46652
11.48082;10.68553;11.46074
11.47767;10686;11.46074
11.47581;10.68663;11.45943
11.47385;10.68698;11.45759
11472;10.6872;11.45515
11.4698;10.68767;11.45603
11.46832;10.68788;11.45603
11.46632;10.68815;11.4568
11.46474;10.68859;11458
11.46351;10.68888;11.4597
11.46249;10.68915;11.46087
11.46214;10.68984;11.46677
11.46181;10.69067;11.46677
11.4614;10.69153;11.46721
11.46117;10.69306;11.47035
11.46086;10.69415;11.47222
11.46007;10.69479;11.47732
11.46002;10.69531;11.47732
11.46029;10.69604;11.47952
11.45939;10.69692;11.48222
11.45817;10.69768;11.48481
11.45881;10.69839;11.48682
11.4596;10.69953;11.48993
11.46022;10.70088;11.48993
11.45993;10.70255;11.49058
11.4604;10.70538;11.49126
11.46038;10.70758;11.49313
11.45997;10.70934;11.49313
11.46;10.71113;11.49281
11.4594;10.71274;11.4925
11.4576;10.71491;11.49165
11.4551;10.7171;11.49033
11.45124;10.71919;11.4891
11.44616;10.72118;11.48685
11.43931;10.72294;11.4844
11.43127;10.72466;11.48196
11.42081;10.72797;11.4784
11.38848;10.72996;11.47482
11.38848;10.73219;11.47244
11.37632;10.73445;11.46131
