Popup;Enlarge;Panel
11.90002;11.5033;13.14409
11.88632;11.48823;13.13454
11.88632;11.47001;13.1244
11.85526;11.45346;13.11466
11.85526;11.43761;13.10743
11.82325;11.41886;13.09897
11.79166;11.40214;13.09096
11.79166;11.38277;13.08302
11.77879;11.36755;13.06148
11.76698;11.35446;13.06148
11.75639;11.34272;13.05413
11.73685;11.33034;13.04683
11.73685;11.32042;13.03545
11.73118;11.29867;13.03545
11.72272;11.28939;13.02794
11.71472;11.28066;13.02148
11.70335;11.28066;13.01477
11.68637;11.26977;13.00854
11.68637;11.25155;13.00802
11.67297;11.24278;12.9889
11.66423;11.24278;12.98222
11.65556;11.22566;12.98222
11.64667;11.22566;12.97531
11.63783;11.21765;12.95957
11.61482;11.20151;12.95376
11.60582;11.19215;12.94778
11.60582;11.19215;12.94778
11.58738;11.15168;12.93412
11.57866;11.15168;12.92873
11.57053;11.15168;12.92429
11.56233;11.15168;12.91956
11.55551;11.09731;12.91477
11.54659;11.09024;12.90998
11.53874;11.09024;12.90603
11.5268;11.08402;12.90603
11.5268;11.07738;12.89988
11.5189;11.06141;12.89988
11.51143;11.05279;12.9045
11.50202;11.05279;12.89977
11.50202;11.03203;12.89564
11.48499;11.02215;12.8931
11.47479;11.02215;12.89325
11.46404;11.01203;12.89316
11456;10.9769;12.89673
11.44466;10.96436;12.89642
11.43252;10.96436;12.89615
11.42128;10.95301;12.89688
11.40763;10.93143;12.89606
11.40763;10.92244;12.89606
11.37926;10.91535;12.89379
11.36282;10.91535;12.89165
11.34542;10.9;12.88906
11.32975;10.89249;12.88536
11.29188;10.88562;12.88049
11.29188;10.87924;12.88049
11.29188;10.87288;12.86905
11.26033;10.86749;12.86905
11.24867;10.86146;12.85594
11.23598;10.85553;12.84385
11.22394;10.84797;12.84385
11.2143;10.84223;12.83825
11.20285;10.83675;12.83251
11.19212;10.83675;12.82719
11.1747;10.82988;12.82169
11.16576;10.81793;12.81589
11.15686;10.81793;12.81157
11.15686;10.7937;12.80813
11.14827;10.7937;12.80475
11.1404;10.78739;12.80291
11.12657;10.77905;12.80166
11.11963;10.77203;12.79655
11.11043;10.76412;12.79253
11.11043;10.7565;12.79253
11.09791;10.74883;12.78703
11.08945;10.74185;12.78657
11.08175;10.73422;12.78128
11.07392;10.71829;12.77836
11.06593;10.71829;12.77836
11.05339;10.70932;12.77242
11.04487;10.70188;12.76593
11.04487;10.69461;12.76099
11.03292;10.6873;12.75466
11.00794;10.67881;12.74633
11.00794;10.6636;12.73633
10.99692;10.6551;12.73633
10.98852;10.6551;12.71273
10.97816;10.64677;12.68424
10.96898;10.62945;12.68424
10.95938;10.62009;12.68424
10.94918;10.61077;12.66925
10.93656;10.60485;12.65159
10.92511;10.59747;12.63383
10.91191;10.59198;12.59608
10.88748;10.58869;12.57809
10.88748;10.5852;12.55993
10.87568;10.58179;12.55993
10.86542;10.57851;12.52468
10.85679;10.57851;12.52468
10.84721;10.57349;12.49215
10.8368;10.57349;12.47775
10.83044;10.56645;12.46373
10.83044;10.56542;12.46373
10.82645;10.56542;12.44642
10.81995;10.56267;12.43511
10.81653;10.56267;12.4265
10.81394;10.56045;12.41555
10.81394;10.56045;12.40579
10.81232;10.55636;12.39566
10.81088;10.55853;12.38732
10.81088;10.5601;12.37762
10.81263;10.5601;12.37762
10.81505;10.56273;12.3474
10.81652;10.5651;12.3474
10.81814;10.5651;12.3474
10.81872;10.56743;12.32665
10.8202;10.56743;12.31597
10.82162;10.56691;12.30394
10.82162;10.56517;12.29331
10.8225;10.56448;12.29331
10.82277;10.56448;12.2718
10.82226;10.56346;12.26044
10.82358;10.56204;12.24893
10.82335;10.55719;12.24893
10.82335;10.55523;12.22632
10.82278;10.55523;12.21411
10.82209;10.54863;12.21411
