Popup;Enlarge;Panel
12.50404;13.40364;13.69006
12.49071;13.40364;13.68963
12.4752;13.37558;13.68932
12.4752;13.36329;13.68922
12.4449;13.35167;13.69215
12.39762;13.35167;13.69215
12.39762;13.32962;13.69501
12.38225;13.31904;13.6964
12.36779;13.30897;13.69801
12.35363;13.30897;13.69987
12.33829;13.28485;13.70301
12.3227;13.27458;13.70491
12.31061;13.27458;13.70491
12.29571;13.26108;13.70601
12.28007;13.23927;13.70726
12.26349;13.22898;13.71163
12.2471;13.22898;13.71163
12.23008;13.21787;13.71277
12.2128;13.20555;13.71404
12.19648;13.19311;13.71527
12.18025;13.1698;13.71689
12.16262;13.1406;13.71905
12.14763;13.12827;13.71905
12.13422;13.12827;13.72067
12.12063;13.09498;13.72187
12.10936;13.09498;13.72227
12.09861;13.05955;13.72207
12.08804;13.0411;13.72235
12.07843;13.0411;13.72283
12.06951;13.02245;13.72287
12.0612;12.98547;13.72337
12.0612;12.98547;13.72438
12.04628;12.9636;13.72504
12.03951;12.92944;13.72666
12.03218;12.91508;13.72666
12.02575;12.90014;13.7265
12.01977;12.90014;13.72664
12.01498;12.88632;13.72709
12.01031;12.87273;13.72762
12.00591;12.83777;13.72778
11.99425;12.8273;13.72755
11.99425;12.8273;13.72661
11.99018;12.81647;13.72601
11.98693;12.79459;13.72483
11.9847;12.79459;13.72239
11.98194;12.78298;13.72239
11.97938;12774;13.72122
11.9764;12.76308;13.72049
11.97255;12.75184;13.7201
11.96845;12.73282;13.71905
11.96491;12.73282;13.71795
11.95859;12.72241;13.7168
11.95324;12.71157;13.71595
11.94721;12.70074;13.71456
11.94125;12.68861;13.71074
11.93471;12.65963;13.70909
11.92921;12.65963;13.7077
11.92112;12.64396;13.70747
11.91252;12.60913;13.70693
11.90338;12.60913;13.70669
11.89402;12.59077;13.70544
11.88255;12.53715;13.70409
11.86983;12.51862;13.70189
11.85389;12.51862;13.69899
11.84111;12.49944;13.69582
11.82866;12.47991;13.68843
11.81502;12.44364;13.68843
11.80182;12.44364;13.68518
11.79123;12.42142;13.68283
11.76324;12.39841;13.68032
11.76324;12.35311;13.67743
11754;12.33322;13.67151
11.74483;12.31069;13.67151
11.73647;12.31069;13.66876
11.72875;12.26623;13.66679
11.72249;12.24909;13.66496
11.71699;12.24909;13.66345
11.71151;12.23168;13.65932
11.70548;12.18659;13.65932
11.70373;12.18659;13.65789
11.69809;12.17435;13.65598
11.69283;12.16246;13.65339
11.68919;12.1514;13.65166
11.68796;12.14166;13.65157
11.68572;12.13501;13.65157
11.68009;12.12688;13.65065
11.67655;12.11965;13.65058
11.67324;12.1137;13.65042
11.67037;12.10866;13.64799
11.6682;12.10118;13.64799
11.66597;12.09726;13.64789
11.66285;12.09426;13.64994
11.66117;12.08827;13.65207
11.65975;12.08401;13.65659
11.65699;12.07984;13.65659
11.65699;12.07593;13.65934
11.65249;12.07155;13.65924
11.65122;12.06726;13.65872
11.65054;12.06296;13.6576
11.64999;12.06166;13.6574
11.64922;12.05878;13.65782
11.64617;12.05361;13.65782
11.64286;12.04988;13.65892
11.63937;12.04988;13.65959
11.62495;12.04755;13.6621
11.62495;12.04317;13.66195
11.62045;12.03825;13.66195
11.61683;12.03386;13.66211
11.61106;12.02024;13.66209
11.60499;12.02024;13.66196
11.5995;12.01392;13.66141
11.59824;11.99522;13.6603
11.58907;11.99522;13.65939
11.58907;11.97209;13.65939
11.58326;11.97209;13.65953
11.57526;11.96019;13.65776
11.56575;11.9487;13.6561
11.55791;11.93571;13.65287
11.54826;11.92321;13.65287
11.53793;11.90054;13.65081
11.5255;11.90054;13.64798
11.51255;11.89077;13.64494
11.49917;11.88239;13.63947
11.48584;11.87372;13.63556
11.47182;11.86582;13.63556
11.45823;11.84652;13.63165
11.41911;11.84176;13.62653
11.40808;11.83446;13.62089
11.39736;11.82709;13.61497
11.38664;11.81727;13.6033
11.3732;11.81033;13.6033
11.36352;11.80414;13.5976
11.35507;11.79756;13.59273
11.34812;11.79243;13.58843
11.34204;11.78739;13.58072
11.33628;11.7812;13.57571
11.33249;11.77365;13.57571
11.32879;11.77365;13.57127
11.32576;11.77069;13.56621
11.32269;11.76636;13.56181
11.3203;11.76122;13.55409
11.31907;11.75686;13.55409
11.3178;11.75051;13.55145
11317;11.74446;13.55061
11.3162;11.73979;13.54815
11.31535;11.73361;13.54599
11.31535;11.72748;13.54407
11.30951;11.72102;13.5442
11.30348;11.70122;13.54457
11297;11.6933;13.54515
11.29023;11.68495;13.54739
11.29023;11.67377;13.55037
11.28378;11.66487;13.54948
11.26992;11.65551;13.55202
11.26992;11.6457;13.55409
11.24137;11.63645;13.55636
11.24137;11.62601;13.55916
11.23308;11.61299;13.56231
11.22665;11.60118;13.5693
11.2076;11.59003;13.57191
11.2076;11.57841;13.57191
11.19623;11.56565;13.57634
11.18479;11.55366;13.57978
11.17402;11.53183;13.58329
11.15449;11.52238;13.59003
11.15449;11.51309;13.59003
11.14441;11.51309;13.5939
11.13664;11.49222;13.59784
11.1298;11.48056;13.60136
11.12353;11.47109;13.60463
11.1163;11.46236;13.61306
11.10558;11.45364;13.61306
11.10558;11.4464;13.61491
11.10117;11.43938;13.61739
11.0976;11.42675;13.61739
11.09506;11.42029;13.62035
11.09146;11.41456;13.6214
11.08768;11.41012;13.62186
11.08768;11.40591;13.62234
11.08689;11.4023;13.62313
11.08677;11.39472;13.62466
11.08693;11.39472;13.62871
11.08625;11.39366;13.62934
11.0857;11.39209;13.62934
11.08384;11.39066;13.63018
11.08197;11.38933;13.6312
11.08035;11.38855;13.63313
11.0776;11.38706;13.63313
11.07424;11.38564;13.63452
11.07035;11.3845;13.63467
11.06664;11.38328;13.6357
11.06234;11.38326;13.63702
11.05678;11.38326;13.64152
11.05066;11.38331;13.64152
11.04401;11.38406;13.64232
11.03721;11.38545;13.64338
11.03123;11.38685;13.64447
11.02356;11.38595;13.64498
11.01521;11.38561;13.64552
11.00655;11.3847;13.64645
10.99706;11.38274;13.64756
10.98739;11.38111;13.6481
10.97757;11.37905;13.64875
10.96899;11.3761;13.64894
10.96036;11.35809;13.64949
10.95124;11.35809;13.64949
10.94371;11.35122;13.64832
10.93768;11.34395;13.64693
